7453.58;6839.86;2596.19;1.3078;1.2145;164.42;
7453.58;6841.12;2596.19;1.3078;1.2145;164.42;
7453.58;6841.15;2596.19;1.3078;1.2146;164.42;
7454.01;6840.57;2596.19;1.3078;1.2144;164.42;
7454.01;6840.57;2596.19;1.3078;1.2145;164.42;
7454.06;6840.57;2596.19;1.3078;1.2145;164.42;
7454.17;6840.55;2596.19;1.3078;1.2146;164.42;
7454.17;6840.55;2596.19;1.3078;1.2146;164.42;
7454.22;6840.55;2596.19;1.3078;1.2146;164.42;
7454.03;6840.46;2596.26;1.3078;1.2146;164.42;
7454.08;6840.46;2596.26;1.3078;1.2146;164.42;
7454.14;6840.36;2596.26;1.3078;1.2146;164.42;
7454.14;6840.36;2596.26;1.3078;1.2146;164.42;
7454.13;6840.36;2596.26;1.3078;1.2146;164.42;
7454.13;6840.36;2596.26;1.3078;1.2146;164.42;
7454.09;6840.34;2596.26;1.3078;1.2146;164.42;
7454.09;6840.34;2596.26;1.3078;1.2146;164.42;
7454.11;6840.34;2596.26;1.3078;1.2146;164.42;
7454.12;6840.31;2596.26;1.3078;1.2146;164.42;
7454.23;6840.31;2596.26;1.3078;1.2146;164.42;
7454.26;6840.31;2596.32;1.3078;1.2146;164.42;
7454.33;6840.31;2596.32;1.3078;1.2146;164.42;
7454.33;6840.31;2596.32;1.3078;1.2145;164.42;
7454.42;6840.31;2596.32;1.3078;1.2145;164.42;
7454.52;6840.21;2596.32;1.3078;1.2145;164.42;
7454.52;6840.21;2596.32;1.3078;1.2145;164.42;
7454.52;6840.21;2596.32;1.3078;1.2143;164.42;
7454.56;6840.21;2596.32;1.3078;1.2143;164.42;
7454.56;6840.23;2596.32;1.3078;1.2143;164.42;
7454.40;6840.44;2596.32;1.3078;1.2143;164.42;
7454.40;6840.63;2596.32;1.3078;1.2143;164.42;
7454.50;6840.75;2596.32;1.3078;1.2143;164.42;
7454.45;6840.75;2596.32;1.3078;1.2145;164.42;
7454.45;6840.75;2596.32;1.3078;1.2145;164.42;
7454.45;6840.75;2596.32;1.3078;1.2145;164.42;
7454.67;6840.75;2596.32;1.3078;1.2145;164.42;
7454.62;6840.75;2596.32;1.3078;1.2145;164.42;
7454.78;6840.75;2596.32;1.3078;1.2146;164.42;
7454.78;6840.73;2596.32;1.3078;1.2147;164.42;
7454.62;6840.73;2596.32;1.3078;1.2145;164.42;
7454.62;6840.73;2596.32;1.3078;1.2145;164.42;
7455.03;6840.73;2596.50;1.3078;1.2145;164.42;
7455.00;6840.73;2596.50;1.3078;1.2147;164.42;
7455.03;6839.40;2596.50;1.3078;1.2145;164.42;
7455.47;6839.28;2596.50;1.3078;1.2148;164.42;
7455.49;6839.28;2596.50;1.3078;1.2148;164.42;
7455.64;6839.35;2596.50;1.3078;1.2147;164.42;
7455.64;6839.35;2596.50;1.3078;1.2148;164.42;
7455.72;6840.07;2596.50;1.3078;1.2148;164.42;
7455.44;6840.10;2596.50;1.3078;1.2148;164.42;
7455.44;6840.10;2596.50;1.3078;1.2148;164.42;
7455.44;6839.89;2596.50;1.3078;1.2148;164.42;
7455.44;6839.89;2596.50;1.3078;1.2148;164.42;
7455.44;6839.89;2596.50;1.3074;1.2144;164.42;
7455.44;6840.47;2596.50;1.3074;1.2144;164.42;
7455.69;6840.47;2596.50;1.3074;1.2142;164.42;
7455.82;6840.47;2596.49;1.3074;1.2142;164.42;
7455.81;6840.47;2596.49;1.3074;1.2144;164.42;
7455.76;6840.47;2596.49;1.3074;1.2144;164.42;
7455.02;6840.47;2596.49;1.3074;1.2144;164.42;
7454.55;6840.42;2596.49;1.3074;1.2144;164.42;
7454.55;6840.42;2596.49;1.3074;1.2144;164.42;
7454.17;6840.42;2596.49;1.3074;1.2142;164.42;
7454.17;6840.38;2596.49;1.3074;1.2142;164.42;
7454.45;6840.38;2596.49;1.3074;1.2142;164.42;
7454.39;6839.78;2596.49;1.3074;1.2142;164.42;
7454.50;6839.78;2596.16;1.3074;1.2142;164.42;
7454.32;6839.58;2596.16;1.3074;1.2144;164.42;
7454.39;6839.58;2596.16;1.3074;1.2143;164.42;
7454.39;6839.58;2596.16;1.3074;1.2142;164.42;
7454.54;6839.37;2596.16;1.3074;1.2142;164.42;
7454.54;6839.37;2596.16;1.3074;1.2142;164.42;
7454.54;6839.37;2596.16;1.3074;1.2142;164.42;
7454.54;6839.37;2596.16;1.3074;1.2142;164.42;
7454.65;6839.31;2596.16;1.3074;1.2142;164.42;
7454.32;6839.33;2596.16;1.3074;1.2142;164.42;
7454.86;6839.58;2596.16;1.3074;1.2142;164.42;
7454.92;6839.58;2596.16;1.3074;1.2143;164.42;
7454.73;6839.58;2596.16;1.3076;1.2145;164.42;
7454.73;6839.58;2596.16;1.3076;1.2145;164.42;
7454.76;6839.53;2596.16;1.3076;1.2145;164.42;
7454.68;6839.53;2596.16;1.3076;1.2147;164.42;
7454.68;6839.53;2596.47;1.3076;1.2147;164.42;
7454.56;6839.53;2596.47;1.3076;1.2143;164.42;
7454.67;6839.39;2596.47;1.3076;1.2144;164.42;
7454.67;6839.39;2596.47;1.3076;1.2142;164.42;
7454.49;6839.39;2596.47;1.3076;1.2142;164.42;
7454.39;6839.39;2596.47;1.3076;1.2142;164.42;
7454.52;6839.39;2596.47;1.3076;1.2142;164.42;
7454.52;6839.39;2596.47;1.3076;1.2142;164.42;
7454.52;6839.39;2596.47;1.3076;1.2145;164.42;
7454.52;6839.39;2596.47;1.3076;1.2143;164.42;
7454.52;6839.45;2596.47;1.3076;1.2145;164.42;
7454.57;6839.45;2596.27;1.3076;1.2143;164.42;
7454.45;6839.45;2596.27;1.3076;1.2143;164.42;
7454.46;6839.45;2596.27;1.3076;1.2142;164.42;
7454.56;6839.45;2596.27;1.3076;1.2144;164.42;
7454.56;6839.45;2596.27;1.3076;1.2144;164.42;
7454.79;6839.31;2596.27;1.3076;1.2142;164.42;
7454.79;6839.31;2596.27;1.3076;1.2142;164.42;
7454.78;6839.31;2596.27;1.3076;1.2142;164.42;
7454.14;6839.31;2596.27;1.3076;1.2142;164.42;
7454.03;6839.31;2596.27;1.3076;1.2142;164.42;
7454.22;6839.31;2596.27;1.3076;1.2144;164.42;
7454.22;6839.31;2596.27;1.3078;1.2146;164.42;
7451.44;6839.31;2594.90;1.3078;1.2146;164.42;
7451.44;6839.22;2594.90;1.3078;1.2147;164.42;
7451.44;6839.22;2594.90;1.3078;1.2148;164.42;
7451.07;6839.22;2594.90;1.3078;1.2147;164.42;
7451.07;6839.22;2594.90;1.3078;1.2148;164.42;
7451.41;6839.16;2594.90;1.3078;1.2147;164.42;
7451.31;6839.16;2594.90;1.3078;1.2147;164.42;
7451.31;6839.16;2594.90;1.3078;1.2147;164.42;
7451.31;6839.16;2594.90;1.3078;1.2144;164.42;
7451.42;6839.16;2594.90;1.3078;1.2144;164.42;
7451.46;6839.16;2594.90;1.3078;1.2147;164.42;
7451.44;6839.16;2594.90;1.3078;1.2147;164.42;
7451.62;6839.16;2594.90;1.3078;1.2147;164.42;
7451.82;6838.75;2594.80;1.3078;1.2146;164.42;
7451.92;6838.75;2594.80;1.3078;1.2147;164.42;
7451.77;6838.75;2594.80;1.3078;1.2146;164.42;
7451.35;6838.76;2594.80;1.3078;1.2146;164.42;
7451.35;6838.76;2594.80;1.3078;1.2146;164.42;
7451.05;6838.76;2594.80;1.3078;1.2146;164.42;
7451.05;6838.76;2594.80;1.3078;1.2146;164.42;
7450.42;6838.76;2594.80;1.3078;1.2146;164.42;
7450.42;6838.76;2594.80;1.3078;1.2146;164.42;
7449.62;6838.76;2594.80;1.3078;1.2146;164.42;
7449.64;6838.76;2594.80;1.3078;1.2146;164.42;
7449.59;6838.65;2594.80;1.3078;1.2146;164.42;
7449.25;6838.65;2594.80;1.3078;1.2146;164.42;
7449.25;6838.55;2594.80;1.3078;1.2146;164.42;
7449.25;6838.55;2594.23;1.3078;1.2146;164.42;
7449.78;6838.38;2594.23;1.3078;1.2145;164.42;
7449.88;6838.38;2594.23;1.3078;1.2146;164.42;
7450.33;6838.82;2594.23;1.3078;1.2144;164.42;
7450.33;6838.82;2594.23;1.308;1.2148;164.42;
7450.72;6838.82;2594.23;1.308;1.2143;164.42;
7450.77;6838.82;2594.23;1.308;1.2143;164.42;
7450.77;6838.82;2594.23;1.308;1.2144;164.42;
7449.94;6838.82;2594.23;1.308;1.2144;164.42;
7449.94;6838.82;2594.23;1.308;1.2144;164.42;
7449.93;6838.72;2594.23;1.308;1.2144;164.42;
7449.91;6838.72;2594.23;1.308;1.2144;164.42;
7449.96;6838.72;2594.23;1.308;1.2144;164.42;
7449.54;6838.72;2594.23;1.308;1.2144;164.42;
7449.42;6838.72;2594.23;1.308;1.2144;164.42;
7449.23;6838.72;2594.23;1.308;1.2143;164.42;
7449.22;6839.83;2594.23;1.308;1.2142;164.42;
7449.37;6839.85;2594.01;1.308;1.2142;164.42;
7449.42;6839.85;2594.01;1.308;1.2142;164.42;
7449.46;6839.63;2594.01;1.308;1.2142;164.42;
7449.69;6839.09;2594.01;1.308;1.2143;164.42;
7449.69;6839.09;2594.01;1.308;1.2143;164.42;
7449.71;6839.09;2594.01;1.308;1.2143;164.42;
7449.73;6839.09;2594.01;1.308;1.2143;164.42;
7449.73;6839.09;2594.01;1.3077;1.2141;164.42;
7449.69;6840.90;2594.01;1.3077;1.2141;164.42;
7449.69;6840.90;2594.01;1.3077;1.214;164.42;
7449.31;6840.90;2594.02;1.3077;1.2139;164.42;
7449.30;6840.90;2594.02;1.3077;1.2139;164.42;
7449.29;6840.91;2594.02;1.3077;1.2139;164.42;
7449.34;6840.91;2594.02;1.3077;1.2139;164.42;
7449.10;6842.17;2594.02;1.3077;1.2139;164.42;
7448.90;6842.17;2594.02;1.3077;1.214;164.42;
7448.90;6842.17;2594.02;1.3077;1.214;164.42;
7449.07;6842.17;2594.02;1.3077;1.214;164.42;
7449.07;6842.17;2594.02;1.3077;1.214;164.42;
7449.07;6842.17;2594.02;1.3077;1.214;164.42;
7449.25;6842.17;2594.02;1.3077;1.214;164.42;
7449.25;6842.17;2594.02;1.3077;1.214;164.42;
7449.37;6842.17;2594.02;1.3077;1.214;164.42;
7449.59;6842.17;2594.15;1.3077;1.214;164.42;
7449.59;6842.17;2594.15;1.3077;1.214;164.42;
7449.59;6842.52;2594.15;1.3077;1.214;164.42;
7449.65;6842.52;2594.15;1.3077;1.214;164.42;
7449.65;6842.49;2594.15;1.3077;1.214;164.42;
7449.60;6842.49;2594.15;1.3077;1.2141;164.42;
7449.52;6842.49;2594.15;1.3077;1.2143;164.42;
7449.45;6842.48;2594.15;1.3077;1.214;164.42;
7449.45;6842.48;2594.15;1.3077;1.214;164.42;
7449.23;6842.48;2594.15;1.3077;1.214;164.42;
7449.08;6842.48;2594.15;1.3077;1.214;164.42;
7449.08;6842.48;2594.15;1.3077;1.2144;164.42;
7449.08;6842.48;2594.15;1.3077;1.2144;164.42;
7449.08;6842.48;2594.15;1.3077;1.2144;164.42;
7449.08;6842.48;2594.15;1.3077;1.214;164.42;
7449.04;6842.48;2594.15;1.3077;1.2144;164.42;
7449.00;6842.48;2594.02;1.3077;1.2145;164.42;
7449.05;6842.48;2594.02;1.3077;1.214;164.42;
7449.00;6842.48;2594.02;1.3077;1.214;164.42;
7448.96;6842.48;2594.02;1.3077;1.214;164.42;
7448.91;6842.45;2594.02;1.3077;1.2145;164.42;
7448.91;6842.45;2594.02;1.3077;1.2144;164.42;
7448.46;6842.45;2594.02;1.3077;1.2145;164.42;
7448.46;6842.88;2594.02;1.3077;1.2145;164.42;
7448.09;6842.88;2594.02;1.3077;1.2145;164.42;
7448.09;6842.88;2594.02;1.3077;1.2144;164.42;
7448.09;6842.88;2594.02;1.3078;1.2145;164.42;
7448.05;6842.88;2594.02;1.3078;1.2145;164.42;
7448.27;6842.88;2594.02;1.3078;1.2145;164.42;
7448.27;6842.88;2593.56;1.3078;1.2145;164.42;
7448.31;6842.88;2593.56;1.3078;1.2145;164.42;
7448.28;6842.88;2593.56;1.3078;1.2145;164.42;
7448.59;6842.80;2593.56;1.3078;1.2145;164.42;
7448.71;6843.68;2593.56;1.3078;1.2145;164.42;
7448.97;6843.86;2593.56;1.3078;1.2145;164.42;
7448.97;6843.86;2593.56;1.3078;1.2145;164.42;
7448.97;6843.86;2593.56;1.3078;1.2145;164.42;
7449.10;6843.58;2593.56;1.3078;1.2147;164.42;
7449.10;6843.58;2593.56;1.3078;1.2148;164.42;
7449.04;6843.58;2593.56;1.3078;1.2148;164.42;
7451.02;6842.91;2594.39;1.3068;1.2139;164.42;
7451.05;6842.91;2594.39;1.3068;1.214;164.42;
7451.22;6842.91;2594.39;1.3068;1.2139;164.42;
7451.22;6842.91;2594.39;1.3068;1.2139;164.42;
7451.22;6843.14;2594.39;1.3068;1.2139;164.42;
7451.22;6843.14;2594.39;1.3068;1.2138;164.42;
7451.22;6843.08;2594.39;1.3068;1.2138;164.42;
7450.12;6843.08;2594.39;1.3068;1.2138;164.42;
7450.16;6843.17;2594.39;1.3068;1.2138;164.42;
7450.08;6843.11;2594.18;1.3068;1.2138;164.42;
7450.22;6843.11;2594.18;1.3068;1.214;164.42;
7450.22;6843.11;2594.18;1.3068;1.214;164.42;
7450.24;6843.11;2594.18;1.3068;1.214;164.42;
7450.24;6843.11;2594.18;1.3068;1.2139;164.42;
7450.35;6843.11;2594.18;1.3068;1.2139;164.42;
7450.35;6841.99;2594.18;1.3068;1.2139;164.42;
7450.36;6841.99;2594.18;1.3068;1.2139;164.42;
7450.30;6841.99;2594.18;1.3068;1.2139;164.42;
7450.24;6841.99;2594.18;1.3069;1.2141;164.42;
7450.35;6841.99;2594.18;1.3069;1.2141;164.42;
7450.35;6842.21;2594.25;1.3069;1.2141;164.42;
7450.69;6842.21;2594.25;1.3069;1.2141;164.42;
7450.69;6842.21;2594.25;1.3069;1.2141;164.42;
7450.60;6842.21;2594.25;1.3069;1.2141;164.42;
7450.57;6842.18;2594.25;1.3069;1.2141;164.42;
7450.38;6842.18;2594.25;1.3069;1.2141;164.42;
7450.30;6842.18;2594.25;1.3069;1.2141;164.42;
7450.32;6842.18;2594.25;1.3069;1.214;164.42;
7450.09;6842.11;2594.25;1.3069;1.214;164.42;
7450.11;6842.11;2594.25;1.3069;1.2138;164.42;
7450.05;6842.11;2594.25;1.3069;1.2139;164.42;
7450.01;6842.13;2594.25;1.3069;1.2139;164.42;
7450.06;6842.13;2594.21;1.3069;1.214;164.42;
7449.99;6842.13;2594.21;1.3069;1.214;164.42;
7449.99;6842.13;2594.21;1.3069;1.2139;164.42;
7449.99;6842.11;2594.21;1.3069;1.2139;164.42;
7450.03;6842.11;2594.21;1.3071;1.2141;164.42;
7449.93;6841.97;2594.21;1.3071;1.2141;164.42;
7449.88;6841.95;2594.21;1.3071;1.2141;164.42;
7449.69;6841.95;2594.21;1.3071;1.2141;164.42;
7449.82;6841.95;2594.17;1.3071;1.214;164.42;
7449.76;6841.95;2594.17;1.3071;1.214;164.42;
7449.17;6842.83;2594.17;1.3071;1.214;164.42;
7449.17;6842.83;2594.17;1.3071;1.214;164.42;
7449.11;6842.83;2594.17;1.3071;1.214;164.42;
7449.11;6841.71;2594.17;1.3071;1.2141;164.42;
7449.11;6841.71;2594.17;1.3071;1.2141;164.42;
7449.28;6841.71;2594.17;1.3071;1.2141;164.42;
7448.10;6841.71;2594.17;1.3071;1.2141;164.42;
7447.88;6841.71;2594.17;1.3071;1.2141;164.42;
7447.58;6841.69;2594.17;1.3071;1.2141;164.42;
7448.01;6841.69;2594.17;1.3071;1.2142;164.42;
7448.01;6841.69;2593.75;1.3071;1.2142;164.42;
7448.01;6841.69;2593.75;1.3071;1.2142;164.42;
7448.01;6841.69;2593.75;1.3071;1.2142;164.42;
7448.29;6841.69;2593.75;1.3071;1.2142;164.42;
7448.53;6841.83;2593.75;1.3071;1.2142;164.42;
7448.88;6841.83;2593.75;1.3071;1.2142;164.42;
7447.76;6841.55;2593.75;1.3071;1.2143;164.42;
7448.17;6841.55;2593.40;1.3071;1.2143;164.42;
7448.17;6841.55;2593.40;1.3071;1.2143;164.42;
7448.00;6841.55;2593.40;1.3071;1.2143;164.42;
7448.41;6841.55;2593.40;1.3071;1.2143;164.42;
7449.49;6841.55;2593.40;1.3071;1.2141;164.42;
7449.35;6841.55;2593.40;1.307;1.2142;164.42;
7449.31;6840.50;2593.40;1.307;1.2144;164.42;
7449.31;6841.67;2593.40;1.307;1.2144;164.42;
7449.46;6841.30;2593.40;1.307;1.2144;164.42;
7449.63;6841.30;2593.40;1.307;1.2143;164.42;
7449.63;6839.56;2593.40;1.307;1.2143;164.42;
7449.83;6839.56;2594.14;1.307;1.2142;164.42;
7449.72;6839.56;2594.14;1.307;1.2145;164.42;
7449.99;6839.56;2594.14;1.307;1.2142;164.42;
7450.27;6839.56;2594.14;1.307;1.2142;164.42;
7450.46;6839.56;2594.14;1.307;1.2142;164.42;
7450.69;6839.56;2594.14;1.307;1.2142;164.42;
7450.69;6839.56;2594.14;1.3071;1.2146;164.42;
7452.09;6839.56;2595.22;1.3071;1.2142;164.42;
7452.11;6839.56;2595.22;1.3071;1.2141;164.42;
7452.11;6838.81;2595.22;1.3071;1.2142;164.42;
7452.13;6838.81;2595.22;1.3071;1.2143;164.42;
7452.19;6839.28;2595.22;1.3071;1.2143;164.42;
7452.19;6839.28;2595.22;1.3071;1.2143;164.42;
7450.48;6839.28;2595.22;1.3071;1.2143;164.42;
7450.48;6839.79;2595.22;1.3071;1.2143;164.42;
7450.48;6839.79;2595.22;1.3071;1.2143;164.42;
7450.48;6840.11;2595.22;1.3071;1.2143;164.42;
7450.48;6840.11;2595.22;1.3071;1.2143;164.42;
7450.48;6840.11;2595.22;1.3071;1.2143;164.42;
7450.48;6840.11;2595.22;1.3071;1.2143;164.42;
7450.48;6840.11;2595.22;1.3071;1.2143;164.42;
7450.48;6837.57;2595.22;1.3071;1.2143;164.42;
7450.48;6837.57;2595.22;1.3071;1.2143;164.42;
7450.48;6836.94;2595.22;1.3071;1.2143;164.42;
7450.48;6836.94;2595.22;1.3071;1.2143;164.42;
7450.48;6836.94;2595.22;1.3071;1.2144;164.42;
7450.48;6836.94;2595.22;1.3071;1.2144;164.42;
7450.48;6836.94;2595.22;1.3071;1.2144;164.42;
7450.48;6836.86;2595.22;1.3071;1.2145;164.42;
7450.48;6836.84;2595.22;1.3071;1.2145;164.42;
7450.48;6836.84;2594.77;1.3071;1.2145;164.42;
7450.48;6836.76;2594.77;1.3069;1.2141;164.42;
7450.48;6836.51;2594.77;1.3069;1.2141;164.42;
7450.48;6836.51;2594.77;1.3069;1.2143;164.42;
7450.48;6836.51;2594.77;1.3069;1.2141;164.42;
7450.48;6835.31;2594.77;1.3069;1.2141;164.42;
7450.48;6835.31;2594.77;1.3069;1.2141;164.42;
7450.48;6835.31;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2141;164.42;
7450.48;6835.10;2594.77;1.3069;1.2144;164.42;
7450.48;6834.82;2594.77;1.3069;1.2144;164.42;
7450.48;6834.82;2594.77;1.3069;1.2144;164.42;
7450.48;6834.82;2594.77;1.3069;1.2144;164.42;
7450.48;6834.59;2594.77;1.3069;1.2143;164.42;
7450.48;6834.59;2594.77;1.3069;1.2144;164.42;
7450.48;6835.71;2594.52;1.3069;1.2144;164.42;
7450.48;6835.68;2594.52;1.3069;1.2144;164.42;
7450.48;6834.22;2594.52;1.3067;1.214;164.42;
7450.48;6834.22;2594.52;1.3067;1.2141;164.42;
7450.48;6835.30;2594.52;1.3067;1.2142;164.42;
7450.48;6835.30;2594.52;1.3067;1.2142;164.42;
7450.48;6835.30;2594.52;1.3067;1.2141;164.42;
7450.48;6836.41;2594.52;1.3067;1.2141;164.42;
7450.48;6836.44;2594.52;1.3067;1.2141;164.42;
7450.48;6836.44;2594.52;1.3067;1.214;164.42;
7450.48;6836.44;2594.52;1.3067;1.2139;164.42;
7450.48;6836.44;2594.52;1.3067;1.2139;164.42;
7450.48;6835.20;2594.52;1.3067;1.214;164.42;
7450.48;6835.20;2594.20;1.3067;1.2141;164.42;
7450.48;6835.20;2594.20;1.3067;1.2141;164.42;
7450.48;6835.20;2594.20;1.3067;1.214;164.42;
7450.48;6835.20;2594.20;1.3067;1.2141;164.42;
7450.48;6835.26;2594.20;1.3067;1.214;164.42;
7450.48;6835.26;2594.20;1.3067;1.214;164.42;
7450.48;6837.01;2594.20;1.3067;1.214;164.42;
7450.48;6836.53;2594.20;1.3071;1.2144;164.42;
7450.48;6836.53;2594.20;1.3071;1.2144;164.42;
7450.48;6836.56;2594.20;1.3071;1.2144;164.42;
7450.48;6836.56;2594.20;1.3071;1.2144;164.42;
7450.48;6836.76;2594.20;1.3071;1.2143;164.42;
7450.48;6836.76;2594.20;1.3071;1.2143;164.42;
7450.48;6836.76;2594.32;1.3071;1.2142;164.42;
7450.48;6836.76;2594.32;1.3071;1.2143;164.42;
7450.48;6836.76;2594.32;1.3071;1.2143;164.42;
7450.48;6836.76;2594.32;1.3071;1.2143;164.42;
7450.48;6836.76;2594.32;1.3072;1.2144;164.42;
7450.48;6836.76;2594.32;1.3072;1.2144;164.42;
7450.48;6836.76;2594.32;1.3072;1.2144;164.42;
7450.77;6836.76;2594.32;1.3072;1.2144;164.42;
7450.76;6836.76;2594.32;1.3072;1.2144;164.42;
7451.03;6836.76;2594.32;1.3072;1.2144;164.42;
7451.22;6836.18;2594.32;1.3072;1.2145;164.42;
7451.15;6836.76;2594.32;1.3072;1.2144;164.42;
7451.44;6836.76;2594.32;1.3072;1.2144;164.42;
7452.21;6835.99;2594.88;1.3072;1.2144;164.42;
7452.24;6835.99;2594.88;1.3072;1.2144;164.42;
7452.02;6836.00;2594.88;1.3072;1.2144;164.42;
7452.28;6836.08;2594.88;1.3072;1.2144;164.42;
7452.30;6836.12;2594.88;1.3072;1.2144;164.42;
7452.42;6836.12;2594.88;1.3072;1.2144;164.42;
7452.38;6836.12;2594.88;1.3072;1.2144;164.42;
7452.47;6836.12;2595.44;1.3072;1.2144;164.42;
7452.47;6836.12;2595.44;1.3072;1.2143;164.42;
7452.47;6836.12;2595.44;1.3072;1.2145;164.42;
7452.47;6836.12;2595.44;1.3072;1.2144;164.42;
7452.23;6836.31;2595.44;1.3072;1.2144;164.42;
7452.23;6836.31;2595.44;1.3072;1.2145;164.42;
7451.97;6836.39;2595.44;1.3072;1.2145;164.42;
7452.11;6836.39;2595.37;1.3072;1.2145;164.42;
7452.44;6836.42;2595.37;1.3071;1.2144;164.42;
7452.43;6836.42;2595.37;1.3071;1.2144;164.42;
7452.58;6836.42;2595.37;1.3071;1.2144;164.42;
7452.51;6836.42;2595.37;1.3071;1.2144;164.42;
7452.24;6836.42;2595.37;1.3071;1.2144;164.42;
7452.24;6836.42;2595.37;1.3071;1.2144;164.42;
7452.24;6836.42;2595.37;1.3071;1.2144;164.42;
7452.24;6836.42;2595.37;1.3071;1.2144;164.42;
7452.24;6836.42;2595.37;1.3071;1.2144;164.42;
7452.24;6836.42;2595.37;1.3071;1.2145;164.42;
7452.24;6837.00;2595.37;1.3071;1.2145;164.42;
7451.14;6837.00;2595.37;1.3071;1.2144;164.42;
7451.14;6837.00;2595.37;1.3071;1.2145;164.42;
7451.32;6837.00;2595.40;1.3071;1.2145;164.42;
7451.47;6837.00;2595.40;1.3071;1.2145;164.42;
7451.46;6837.00;2595.40;1.3071;1.2144;164.42;
7451.52;6837.00;2595.40;1.3071;1.2144;164.42;
7451.52;6837.00;2595.40;1.3071;1.2144;164.42;
7451.52;6837.00;2595.40;1.3071;1.2144;164.42;
7451.24;6837.09;2595.40;1.3071;1.2145;164.42;
7450.81;6837.09;2595.40;1.3071;1.2145;164.42;
7450.81;6837.09;2595.40;1.3071;1.2143;164.42;
7450.85;6837.09;2595.40;1.3071;1.2144;164.42;
7450.74;6837.09;2595.40;1.307;1.2144;164.42;
7451.06;6837.19;2595.40;1.307;1.2144;164.42;
7451.10;6837.19;2595.40;1.307;1.2143;164.42;
7451.10;6837.19;2595.40;1.307;1.2142;164.42;
7451.10;6837.17;2595.40;1.307;1.2142;164.42;
7451.10;6838.31;2595.40;1.307;1.2142;164.42;
7451.18;6838.31;2595.29;1.307;1.2143;164.42;
7451.18;6838.31;2595.29;1.307;1.2144;164.42;
7451.05;6838.29;2595.29;1.307;1.2144;164.42;
